# Time(s) fish0X fish0Y
554.000 1.090 0.014
555.000 1.097 0.037
556.000 1.164 0.033
557.000 1.176 0.016
558.000 1.154 0.013
559.000 1.137 0.018
560.000 1.128 0.022
561.000 1.126 0.013
562.000 1.178 0.022
563.000 1.189 0.038
564.000 1.188 0.059
565.000 1.188 0.102
566.000 1.197 0.151
567.000 1.195 0.190
568.000 1.193 0.147
569.000 1.185 0.099
570.000 1.190 0.050
571.000 1.172 0.021
572.000 1.157 0.030
573.000 1.185 0.032
574.000 1.165 0.020
575.000 1.179 0.034
576.000 1.177 0.052
577.000 1.194 0.078
578.000 1.193 0.102
579.000 1.200 0.133
580.000 1.193 0.175
581.000 1.199 0.143
582.000 1.191 0.070
583.000 1.185 0.027
584.000 1.161 0.018
585.000 1.141 0.032
586.000 1.132 0.046
587.000 1.122 0.064
588.000 1.184 0.088
589.000 1.194 0.064
590.000 1.182 0.039
591.000 1.178 0.021
592.000 1.190 0.026
593.000 1.193 0.040
594.000 1.191 0.054
595.000 1.186 0.072
596.000 1.192 0.090
597.000 1.187 0.104
598.000 1.183 0.081
599.000 1.181 0.023
600.000 1.159 0.013
601.000 1.144 0.014
602.000 1.134 0.028
603.000 1.131 0.036
604.000 1.149 0.051
605.000 1.191 0.055
606.000 1.192 0.081
607.000 1.184 0.089
608.000 1.186 0.044
609.000 1.173 0.017
610.000 1.163 0.022
611.000 1.125 0.021
612.000 1.077 0.018
613.000 1.040 0.014
614.000 0.990 0.021
615.000 0.912 0.023
616.000 0.809 0.015
617.000 0.731 0.008
618.000 0.641 0.019
619.000 0.535 0.029
620.000 0.421 0.037
621.000 0.435 0.090
622.000 0.397 0.136
623.000 0.392 0.185
624.000 0.365 0.222
625.000 0.327 0.217
626.000 0.313 0.244
627.000 0.313 0.283
628.000 0.310 0.298
629.000 0.269 0.274
630.000 0.231 0.246
631.000 0.246 0.214
632.000 0.292 0.222
633.000 0.288 0.249
634.000 0.162 0.266
635.000 0.208 0.227
636.000 0.290 0.251
637.000 0.310 0.197
638.000 0.273 0.170
639.000 0.233 0.227
640.000 0.215 0.271
641.000 0.242 0.293
642.000 0.310 0.283
643.000 0.306 0.278
644.000 0.346 0.323
645.000 0.414 0.397
646.000 0.522 0.446
647.000 0.445 0.273
648.000 0.317 0.224
649.000 0.315 0.177
650.000 0.374 0.052
651.000 0.440 0.029
652.000 0.551 0.038
653.000 0.729 0.005
654.000 0.805 0.006
655.000 0.904 0.007
656.000 1.006 0.003
657.000 1.114 0.009
658.000 1.193 0.017
659.000 1.150 0.011
660.000 1.175 0.033
661.000 1.192 0.061
662.000 1.179 0.086
663.000 1.192 0.142
664.000 1.189 0.213
665.000 1.200 0.286
666.000 1.200 0.385
667.000 1.198 0.468
668.000 1.193 0.567
669.000 1.178 0.695
670.000 1.165 0.796
671.000 1.200 0.914
672.000 1.187 1.017
673.000 1.167 1.156
674.000 1.136 1.188
675.000 1.112 1.162
676.000 1.060 1.192
677.000 1.020 1.170
678.000 1.050 1.141
679.000 1.174 1.161
680.000 1.150 1.192
681.000 1.101 1.194
682.000 1.054 1.195
683.000 1.153 1.154
684.000 1.189 1.078
685.000 1.196 0.993
686.000 1.192 0.908
687.000 1.179 0.711
688.000 1.176 0.538
689.000 1.200 0.372
690.000 1.192 0.234
691.000 1.185 0.068
692.000 1.191 0.029
693.000 1.171 0.030
694.000 1.056 0.014
695.000 0.983 0.004
696.000 0.877 0.007
697.000 0.757 0.004
698.000 0.644 0.009
