# Time(s) fish0X fish0Y
549.000 0.754 0.007
550.000 0.918 0.022
551.000 1.082 0.007
552.000 1.188 0.058
553.000 1.190 0.159
554.000 1.183 0.273
555.000 1.200 0.440
556.000 1.182 0.619
557.000 1.182 0.783
558.000 1.176 0.944
559.000 1.171 1.108
560.000 1.084 1.198
561.000 0.974 1.200
562.000 0.838 1.200
563.000 0.702 1.200
564.000 0.551 1.172
565.000 0.399 1.195
566.000 0.240 1.186
567.000 0.086 1.187
568.000 0.022 1.131
569.000 0.019 1.063
570.000 0.019 1.046
571.000 0.020 1.039
572.000 0.023 1.032
573.000 0.025 1.030
574.000 0.025 1.030
575.000 0.026 1.030
576.000 0.027 1.030
577.000 0.027 1.030
578.000 0.027 1.030
579.000 0.027 1.031
580.000 0.027 1.030
581.000 0.027 1.030
582.000 0.027 1.030
583.000 0.027 1.030
584.000 0.027 1.030
585.000 0.027 1.030
586.000 0.027 1.030
587.000 0.027 1.030
588.000 0.027 1.030
589.000 0.027 1.030
590.000 0.027 1.030
591.000 0.028 1.031
592.000 0.028 1.031
593.000 0.028 1.031
594.000 0.028 1.031
595.000 0.028 1.031
596.000 0.027 1.031
597.000 0.028 1.031
598.000 0.028 1.031
599.000 0.028 1.031
600.000 0.027 1.031
601.000 0.039 1.033
602.000 0.060 1.040
603.000 0.020 0.869
604.000 0.021 0.680
605.000 0.028 0.444
606.000 0.004 0.243
607.000 0.059 0.054
608.000 0.187 0.022
609.000 0.324 0.038
610.000 0.480 0.038
611.000 0.630 0.018
612.000 0.806 0.006
613.000 0.993 0.010
614.000 1.135 0.016
615.000 1.196 0.103
616.000 1.185 0.224
617.000 1.188 0.363
618.000 1.199 0.527
619.000 1.179 0.739
620.000 1.200 0.908
621.000 1.192 1.069
622.000 1.146 1.185
623.000 1.104 1.198
624.000 1.082 1.191
625.000 1.023 1.185
626.000 0.969 1.200
627.000 0.889 1.184
628.000 0.775 1.193
629.000 0.648 1.191
630.000 0.475 1.193
631.000 0.290 1.193
632.000 0.125 1.186
633.000 0.026 1.151
634.000 0.016 1.096
635.000 0.019 1.083
636.000 0.026 1.077
637.000 0.033 1.074
638.000 0.042 1.099
639.000 0.049 1.168
640.000 0.054 1.152
641.000 0.022 1.089
642.000 0.013 1.040
643.000 0.026 0.980
644.000 0.032 0.923
645.000 0.004 0.833
646.000 0.004 0.713
647.000 0.010 0.566
648.000 0.002 0.422
649.000 0.003 0.257
650.000 0.007 0.119
651.000 0.045 0.043
652.000 0.094 0.020
653.000 0.118 0.027
654.000 0.133 0.024
655.000 0.159 0.020
656.000 0.183 0.022
657.000 0.216 0.015
658.000 0.248 0.018
659.000 0.302 0.013
660.000 0.404 0.014
661.000 0.532 0.010
662.000 0.638 0.005
663.000 0.779 0.003
664.000 0.940 0.007
665.000 1.106 0.005
666.000 1.195 0.079
667.000 1.185 0.198
668.000 1.199 0.335
669.000 1.197 0.520
670.000 1.167 0.726
671.000 1.184 0.922
672.000 1.165 1.088
673.000 1.101 1.194
674.000 0.984 1.200
675.000 0.857 1.200
676.000 0.700 1.198
677.000 0.535 1.175
678.000 0.389 1.200
679.000 0.242 1.196
680.000 0.100 1.184
681.000 0.024 1.139
682.000 0.019 1.070
683.000 0.014 1.035
684.000 0.019 1.031
685.000 0.021 1.034
686.000 0.025 1.038
687.000 0.031 1.036
688.000 0.029 1.010
689.000 0.010 0.975
690.000 0.023 0.914
691.000 0.011 0.842
692.000 0.003 0.710
693.000 0.010 0.544
694.000 0.037 0.393
695.000 0.076 0.184
696.000 0.074 0.028
697.000 0.170 0.016
698.000 0.247 0.012
699.000 0.331 0.020
700.000 0.412 0.009
701.000 0.470 0.024
702.000 0.615 0.038
703.000 0.771 0.007
704.000 0.917 0.013
705.000 1.080 0.025
706.000 1.186 0.076
707.000 1.193 0.176
708.000 1.192 0.302
709.000 1.189 0.475
710.000 1.174 0.683
711.000 1.158 0.772
712.000 1.140 0.914
713.000 1.015 0.954
714.000 0.928 0.954
715.000 0.901 0.973
716.000 0.887 0.973
717.000 0.884 0.973
718.000 0.876 0.946
719.000 0.930 0.929
720.000 0.936 0.931
721.000 0.949 0.944
722.000 0.957 0.954
723.000 0.951 0.946
724.000 0.955 0.949
725.000 0.957 0.954
726.000 0.957 0.954
727.000 0.959 0.954
728.000 0.959 0.954
729.000 0.959 0.954
730.000 0.957 0.954
731.000 0.959 0.954
732.000 0.957 0.954
733.000 0.957 0.954
734.000 0.957 0.954
735.000 0.957 0.954
736.000 0.957 0.954
737.000 0.957 0.954
738.000 0.957 0.954
739.000 0.957 0.954
740.000 0.957 0.954
741.000 0.957 0.954
742.000 0.957 0.954
743.000 0.959 0.951
744.000 0.963 0.951
745.000 0.959 0.951
746.000 0.965 0.956
747.000 0.972 0.956
748.000 1.115 0.999
749.000 1.155 1.162
750.000 1.009 1.171
751.000 0.857 1.130
752.000 0.693 1.111
753.000 0.501 1.169
754.000 0.349 1.198
755.000 0.169 1.180
756.000 0.040 1.154
757.000 0.022 1.073
758.000 0.038 1.030
759.000 0.018 0.979
760.000 0.020 0.956
761.000 0.028 0.921
762.000 0.021 0.872
763.000 0.016 0.760
764.000 0.014 0.615
765.000 0.010 0.420
766.000 0.028 0.278
767.000 0.025 0.129
768.000 0.036 0.033
769.000 0.126 0.021
770.000 0.168 0.021
771.000 0.196 0.027
772.000 0.223 0.023
773.000 0.233 0.019
774.000 0.248 0.020
775.000 0.306 0.013
776.000 0.370 0.023
777.000 0.494 0.011
778.000 0.624 0.027
779.000 0.782 0.003
780.000 0.910 0.006
781.000 1.062 0.005
782.000 1.190 0.056
783.000 1.196 0.163
784.000 1.196 0.325
785.000 1.200 0.504
786.000 1.162 0.713
787.000 1.192 0.883
788.000 1.190 1.048
789.000 1.118 1.193
790.000 0.994 1.190
791.000 0.837 1.200
792.000 0.712 1.200
793.000 0.561 1.186
794.000 0.390 1.200
795.000 0.230 1.192
796.000 0.085 1.165
797.000 0.017 1.104
798.000 0.014 1.058
799.000 0.016 1.007
800.000 0.010 0.975
801.000 0.027 0.930
802.000 0.032 0.916
803.000 0.011 0.840
804.000 0.004 0.766
805.000 0.005 0.637
806.000 0.019 0.501
807.000 0.005 0.367
808.000 0.027 0.216
809.000 0.027 0.063
810.000 0.103 0.018
811.000 0.170 0.020
812.000 0.205 0.014
813.000 0.258 0.012
814.000 0.349 0.011
815.000 0.435 0.018
816.000 0.568 0.005
817.000 0.725 0.003
818.000 0.889 0.004
819.000 1.061 0.005
820.000 1.182 0.020
821.000 1.200 0.140
822.000 1.200 0.301
823.000 1.195 0.486
824.000 1.173 0.683
825.000 1.192 0.871
826.000 1.188 1.052
827.000 1.125 1.195
828.000 1.017 1.181
829.000 0.901 1.200
830.000 0.753 1.199
831.000 0.598 1.198
832.000 0.431 1.200
833.000 0.265 1.190
834.000 0.121 1.182
835.000 0.023 1.137
836.000 0.019 1.076
837.000 0.021 1.058
838.000 0.031 1.038
839.000 0.028 1.017
840.000 0.015 0.963
841.000 0.036 0.932
842.000 0.015 0.859
843.000 0.006 0.764
844.000 0.007 0.640
845.000 0.023 0.502
846.000 0.047 0.346
847.000 0.078 0.239
848.000 0.026 0.119
849.000 0.044 0.033
850.000 0.101 0.023
851.000 0.145 0.019
852.000 0.165 0.019
853.000 0.183 0.025
854.000 0.223 0.019
855.000 0.280 0.023
856.000 0.343 0.022
857.000 0.436 0.010
858.000 0.600 0.037
859.000 0.791 0.003
860.000 0.964 0.006
861.000 1.141 0.056
862.000 1.198 0.162
863.000 1.183 0.283
864.000 1.184 0.457
865.000 1.163 0.648
866.000 1.150 0.830
867.000 1.192 0.999
868.000 1.136 1.153
869.000 1.026 1.193
870.000 0.903 1.194
871.000 0.794 1.186
872.000 0.665 1.195
873.000 0.493 1.183
874.000 0.332 1.196
875.000 0.178 1.180
876.000 0.041 1.149
877.000 0.026 1.064
878.000 0.016 0.988
879.000 0.013 0.908
880.000 0.008 0.835
881.000 0.024 0.758
882.000 0.008 0.632
883.000 0.003 0.489
884.000 0.031 0.306
885.000 0.006 0.164
886.000 0.043 0.040
887.000 0.115 0.022
888.000 0.207 0.017
889.000 0.292 0.013
890.000 0.382 0.024
891.000 0.524 0.008
892.000 0.661 0.012
893.000 0.787 0.012
894.000 0.963 0.010
895.000 1.181 0.061
896.000 1.200 0.165
897.000 1.199 0.303
898.000 1.193 0.476
899.000 1.167 0.659
900.000 1.191 0.815
901.000 1.194 0.987
902.000 1.159 1.139
903.000 1.070 1.196
904.000 0.972 1.188
905.000 0.870 1.193
906.000 0.745 1.200
907.000 0.609 1.198
908.000 0.467 1.163
909.000 0.287 1.185
910.000 0.140 1.182
911.000 0.028 1.137
912.000 0.017 1.049
913.000 0.010 0.970
914.000 0.022 0.887
915.000 0.010 0.780
916.000 0.006 0.668
917.000 0.004 0.512
918.000 0.019 0.323
919.000 0.016 0.178
920.000 0.033 0.056
921.000 0.118 0.020
922.000 0.198 0.020
923.000 0.290 0.017
924.000 0.415 0.018
925.000 0.531 0.037
926.000 0.724 0.010
927.000 0.855 0.005
928.000 0.973 0.046
929.000 1.077 0.025
930.000 1.174 0.039
931.000 1.194 0.126
932.000 1.198 0.197
933.000 1.193 0.343
934.000 1.169 0.506
935.000 1.162 0.528
936.000 1.156 0.512
937.000 1.162 0.582
938.000 1.125 0.753
939.000 1.013 0.830
940.000 0.932 0.906
941.000 0.957 0.993
942.000 0.988 1.043
943.000 1.028 1.156
944.000 0.978 1.200
945.000 0.885 1.189
946.000 0.737 1.200
947.000 0.553 1.172
948.000 0.394 1.186
949.000 0.230 1.144
950.000 0.110 1.178
951.000 0.018 1.095
952.000 0.019 0.987
953.000 0.012 0.860
954.000 0.002 0.722
955.000 0.020 0.562
956.000 0.039 0.378
957.000 0.004 0.226
958.000 0.116 0.089
959.000 0.187 0.014
960.000 0.263 0.027
961.000 0.393 0.083
962.000 0.560 0.047
