# Time(s) fish0X fish0Y
951.000 0.252 0.206
952.000 0.231 0.369
953.000 0.154 0.506
954.000 0.031 0.576
955.000 0.046 0.710
956.000 0.035 0.864
957.000 0.046 1.035
958.000 0.095 1.138
959.000 0.253 1.117
960.000 0.396 1.162
961.000 0.551 1.157
962.000 0.658 1.099
963.000 0.821 1.079
964.000 1.001 1.091
965.000 1.151 1.060
966.000 1.170 0.928
967.000 1.186 0.783
968.000 1.189 0.669
969.000 1.180 0.585
970.000 1.150 0.436
971.000 1.053 0.391
972.000 0.915 0.387
973.000 0.776 0.353
974.000 0.738 0.429
975.000 0.739 0.505
976.000 0.854 0.532
977.000 1.026 0.497
978.000 1.136 0.377
979.000 1.133 0.216
980.000 1.079 0.126
981.000 1.040 0.141
982.000 1.054 0.083
983.000 0.925 0.025
984.000 0.817 0.067
985.000 0.662 0.066
986.000 0.505 0.034
987.000 0.450 0.155
988.000 0.303 0.230
989.000 0.158 0.301
990.000 0.098 0.466
991.000 0.077 0.658
992.000 0.075 0.834
993.000 0.068 0.988
994.000 0.156 1.099
995.000 0.286 1.160
996.000 0.432 1.164
997.000 0.588 1.157
998.000 0.719 1.154
999.000 0.757 1.194
1000.000 0.919 1.146
1001.000 1.056 1.117
1002.000 1.135 0.975
1003.000 1.166 0.818
1004.000 1.156 0.657
1005.000 1.151 0.530
1006.000 1.184 0.398
1007.000 1.183 0.275
1008.000 1.164 0.130
1009.000 1.044 0.120
1010.000 0.931 0.109
1011.000 0.786 0.067
1012.000 0.631 0.019
1013.000 0.520 0.046
1014.000 0.458 0.142
1015.000 0.316 0.148
1016.000 0.168 0.156
1017.000 0.064 0.100
1018.000 0.088 0.019
1019.000 0.035 0.116
1020.000 0.012 0.231
1021.000 0.021 0.309
1022.000 0.100 0.415
1023.000 0.164 0.507
1024.000 0.092 0.619
1025.000 0.036 0.773
1026.000 0.034 0.936
1027.000 0.063 1.070
1028.000 0.060 1.139
1029.000 0.170 1.154
1030.000 0.329 1.160
1031.000 0.491 1.178
1032.000 0.661 1.169
1033.000 0.798 1.162
1034.000 0.868 1.063
1035.000 1.024 1.023
1036.000 1.149 1.003
1037.000 1.167 0.840
1038.000 1.152 0.674
1039.000 1.156 0.559
1040.000 1.107 0.416
1041.000 1.099 0.258
1042.000 1.156 0.118
1043.000 1.103 0.055
1044.000 1.031 0.108
1045.000 1.060 0.196
1046.000 0.927 0.186
1047.000 0.801 0.068
1048.000 0.670 0.036
1049.000 0.523 0.048
1050.000 0.371 0.030
1051.000 0.215 0.033
1052.000 0.071 0.073
1053.000 0.048 0.207
1054.000 0.043 0.316
1055.000 0.104 0.389
1056.000 0.193 0.450
1057.000 0.154 0.574
1058.000 0.083 0.729
1059.000 0.041 0.859
1060.000 0.029 1.015
1061.000 0.077 1.146
1062.000 0.193 1.149
1063.000 0.313 1.151
1064.000 0.441 1.152
1065.000 0.595 1.140
1066.000 0.652 1.178
1067.000 0.788 1.153
1068.000 0.955 1.164
1069.000 1.094 1.125
1070.000 1.142 1.019
1071.000 1.166 0.870
1072.000 1.160 0.726
1073.000 1.167 0.590
1074.000 1.169 0.443
1075.000 1.187 0.349
1076.000 1.119 0.314
1077.000 1.012 0.290
1078.000 0.986 0.171
1079.000 1.022 0.082
1080.000 0.928 0.042
1081.000 0.788 0.021
1082.000 0.646 0.034
1083.000 0.510 0.055
1084.000 0.388 0.116
1085.000 0.283 0.228
1086.000 0.207 0.333
1087.000 0.211 0.375
1088.000 0.125 0.433
1089.000 0.145 0.612
1090.000 0.175 0.769
1091.000 0.260 0.891
1092.000 0.332 1.008
1093.000 0.427 1.097
1094.000 0.549 1.170
1095.000 0.697 1.150
1096.000 0.880 1.155
1097.000 1.033 1.130
1098.000 1.139 1.009
1099.000 1.154 0.843
1100.000 1.154 0.670
1101.000 1.146 0.544
1102.000 1.086 0.378
1103.000 1.121 0.250
1104.000 1.045 0.105
1105.000 0.886 0.057
1106.000 0.716 0.080
1107.000 0.561 0.058
1108.000 0.441 0.121
1109.000 0.301 0.190
1110.000 0.219 0.311
1111.000 0.172 0.453
1112.000 0.050 0.578
1113.000 0.028 0.703
1114.000 0.042 0.862
1115.000 0.073 1.021
1116.000 0.183 1.122
1117.000 0.323 1.159
1118.000 0.488 1.156
1119.000 0.598 1.106
1120.000 0.655 0.997
1121.000 0.624 0.902
1122.000 0.621 1.088
1123.000 0.785 1.132
1124.000 0.938 1.092
1125.000 1.084 0.986
1126.000 1.157 0.823
1127.000 1.177 0.671
1128.000 1.184 0.568
1129.000 1.160 0.408
1130.000 1.181 0.295
1131.000 1.168 0.127
1132.000 1.105 0.082
1133.000 0.960 0.082
1134.000 0.806 0.064
1135.000 0.652 0.107
1136.000 0.475 0.100
1137.000 0.305 0.122
1138.000 0.162 0.118
1139.000 0.058 0.128
1140.000 0.043 0.292
1141.000 0.021 0.428
1142.000 0.015 0.508
1143.000 0.040 0.614
1144.000 0.014 0.765
1145.000 0.032 0.894
1146.000 0.056 1.012
1147.000 0.168 1.113
